geonameid	name	lat	lng	fclass	fcode	admin2	population
11422334	Basapalem	13.92157	79.60659	P	PPL	752	0
11422335	Bandarupalli	13.9198	79.62442	P	PPL	752	0
11422336	Kundanapuram	13.91377	79.63363	P	PPLQ	752	0
11422337	Lingamnayudupalle	13.9184	79.65415	P	PPL	752	0
11422338	Yataluru	13.89234	79.64663	P	PPL	752	0
11422339	Venkatagiri Railway Station	13.94408	79.60436	S	RSTN	752	0
11422340	Kammapalem	13.96547	79.58452	P	PPL	752	0
11422341	Boppapuram	13.95933	79.60525	P	PPL	752	0
11422342	Bomnugunta	13.9625	79.63347	P	PPL	752	0
11422343	Petluru	13.95246	79.63066	P	PPL	752	0
11422344	Mogalagunta	13.93394	79.61897	P	PPL	752	0
11422345	Mahrattapalli	13.93638	79.61093	P	PPL	752	0
11422346	Peryavaram	13.93164	79.60764	P	PPL	752	0
11422347	Gotlagunta	13.93269	79.6417	P	PPL	752	0
11422348	Papireddipalli	13.95306	79.64744	P	PPL	752	0
11422349	Vutlapalli	13.95688	79.65205	P	PPL	752	0
11422350	Zangalapalli	13.972	79.60901	P	PPL	752	0
11422351	Kalapadu	13.98901	79.59932	P	PPL	752	0
11422352	Jinkalabavi Bungalow	13.99745	79.58909	S	BLDG	752	0
11422353	Pittapuram	13.99606	79.61046	P	PPL	752	0
11422354	Ammapalem	13.99659	79.62394	P	PPL	752	0
11422355	Kuppampalle	13.99934	79.63107	P	PPL	752	0
11422356	Muntireddipalli	13.99904	79.63217	P	PPL	752	0
11422357	Tikkavaram	13.99506	79.65452	P	PPL	752	0
11422358	Patrapalli	13.9896	79.63555	P	PPL	752	0
11422359	Tallapalli	13.98729	79.63738	P	PPL	752	0
11422360	Katerugunta	13.98099	79.65233	P	PPL	752	0
11422361	Boyanumgunta	13.98242	79.66763	P	PPLQ	752	0
11422362	Siddagunta	13.97219	79.63689	P	PPL	752	0
11422363	Chakalapalli	13.9688	79.6519	P	PPL	752	0
11422364	Nidigallu	13.9715	79.6481	P	PPL	752	0
11422365	Gollapalli	13.97	79.66012	P	PPL	752	0
11422366	Gajalapalli	13.96648	79.65796	P	PPL	752	0
11422367	Kalagunta	13.96696	79.66354	P	PPL	752	0
11422368	Jarlapadu	13.99574	79.69892	P	PPL	752	0
11422369	Kariarumgunta	13.98283	79.68244	P	PPL	752	0
11422370	Lingareddipalli	13.98332	79.7038	P	PPL	752	0
11422371	Pendiruvaripalli	13.9882	79.72732	P	PPL	752	0
11422372	Inugunta	13.9981	79.74842	P	PPL	752	0
11422373	Ravipadu	13.99103	79.74899	P	PPL	752	0
11422374	Kamakuru	13.96963	79.71159	P	PPL	752	0
11422375	Konamgunta	13.94133	79.67787	P	PPL	752	0
11422376	Kotambodu	13.94391	79.73451	P	PPL	752	0
11422377	Gollagunta	13.9256	79.69947	P	PPL	752	0
11422378	Sangavaram	13.92215	79.72452	P	PPL	752	0
11422379	Mallemala	13.92788	79.7453	P	PPL	752	0
11422380	Panjam	13.91826	79.66513	P	PPL	752	0
11422381	Gottipudi	13.88967	79.68427	P	PPL	752	0
11422382	Kondrajupalli	13.90236	79.71459	P	PPL	752	0
11422383	Chinnasamudram	13.89621	79.72793	P	PPL	752	0
11422384	Venkatesvarapuram	13.89986	79.73112	P	PPL	752	0
11422385	Melchuru	13.9034	79.7303	P	PPL	752	0
11422386	Ramabhotlapalli	13.87867	79.68226	P	PPL	752	0
11422387	Kasaram	13.87845	79.69725	P	PPL	752	0
11422388	Mavidigunta	13.87346	79.72159	P	PPL	752	0
11422389	Pillambedu	13.86637	79.72023	P	PPL	752	0
11422390	Rallapalli	13.85629	79.72631	P	PPL	752	0
11422391	Dainedu	13.85349	79.73091	P	PPL	752	0
11422392	Pillimedu	13.85735	79.71415	S	TRIG	752	0
11422393	Chiyyavaram	13.85219	79.67875	P	PPL	752	0
11422394	Chemuru	13.83445	79.69438	P	PPL	752	0
11422395	Siddagunta	13.81755	79.669	P	PPL	752	0
11422396	Sodavaram	13.82156	79.67792	P	PPL	752	0
11422397	Geddagunta	13.81963	79.69632	P	PPL	752	0
11422398	Valagalamanda Kalva	13.82896	79.70131	H	STMI		0
11422399	Virupakshipuramkhandrika	13.80931	79.6883	P	PPL	752	0
11422400	Virupakshipuram	13.80514	79.69981	P	PPL	752	0
11422401	Senagalamitta	13.79944	79.68295	P	PPL	752	0
11422402	Chinnakanuparti	13.82991	79.72087	P	PPL	752	0
11422403	Konnali	13.82135	79.71425	P	PPL	752	0
11422404	Peddakanuparti	13.83046	79.72427	P	PPL	752	0
11422405	Oddepalem	13.82184	79.73564	P	PPL	752	0
11422406	Pulluru	13.8302	79.74182	P	PPL	752	0
11422407	Pasupukhandrika	13.81325	79.7491	P	PPL	752	0
11422408	Diguvakonataneri	13.81272	79.73677	P	PPL	752	0
11422409	Eguvakonataneri	13.81344	79.72738	P	PPL	752	0
11422410	Vennalapadu	13.80984	79.70745	P	PPL	752	0
11422411	Kammakottur	13.78653	79.67831	P	PPL	752	0
11422412	Ponabaka	13.78874	79.6829	P	PPL	752	0
11422413	Gundelagunta	13.78738	79.69322	P	PPL	752	0
11422414	Pudi	13.79273	79.71282	P	PPL	752	0
11422415	Seshanayudukhandrika	13.789	79.72263	P	PPL	752	0
11422416	Yellanuru	13.79866	79.72295	P	PPL	752	0
11422417	Gurappanayudikandigai	13.8024	79.73258	P	PPL	752	0
11422418	Gurukulapalaiyam	13.79367	79.74192	P	PPL	752	0
11422419	Peddasingamala	13.78949	79.73612	P	PPL	752	0
11422420	Chinnakannali	13.79239	79.73086	P	PPL	752	0
11422421	Chinnasingamala	13.78342	79.73937	P	PPL	752	0
11422422	Gondayapalem	13.7832	79.7442	P	PPL	752	0
11422423	Kommanigunta Poyya	13.78767	79.74629	P	PPL	752	0
11422424	Peddakannali	13.77711	79.73237	P	PPL	752	0
11422425	Kallipudi	13.77256	79.74574	P	PPL	752	0
11422426	Tatiparti	13.77368	79.74818	P	PPL	752	0
11422427	Kottakhandrika	13.7754	79.71906	P	PPL	752	0
11422428	Jnanamambapuram	13.77199	79.7186	P	PPL	752	0
11422429	Batherpat	13.764	79.71047	P	PPL	752	0
11422430	Visalapuram	13.77617	79.69943	P	PPL	752	0
11422431	Dommarapalem	13.7757	79.68765	P	PPL	752	0
11422432	Aravakotturu	13.76525	79.68378	P	PPL	752	0
11422433	Putturu	13.76211	79.69315	P	PPL	752	0
11422434	Balajipantulu Agraharam	13.75686	79.69538	P	PPL	752	0
11422435	Narayanapuram	13.75886	79.67491	P	PPL	752	0
11422436	Penkulapadu	13.75289	79.68264	P	PPL	752	0
11422437	Basavayyapaiaiyam	13.76487	79.71987	P	PPL	752	0
11422438	Subbayyapalem	13.75597	79.73158	P	PPL	752	0
11422439	Velampadu	13.87336	79.54724	P	PPL	752	0
11422440	Yarlapudi Kalva	13.80996	79.66619	H	STMI		0
11422441	Muttampalli	13.98028	79.62715	P	PPL	752	0
11422442	Jandrapalla	13.76783	79.71051	P	PPL	752	0
11422443	Cherukulapalem	13.77364	79.67117	P	PPL	752	0
11422444	Akkamambapuram	13.96579	79.56192	P	PPL	752	0
11422445	Eguvakalavakuru	13.84413	79.74819	P	PPL	752	0
11422446	Burakhandrika	13.81861	79.74896	P	PPL	752	0
11422447	Guntakindipalli	13.75088	79.6498	P	PPL	752	0
11422448	Krishnapuram Palagiri	13.7021	79.54163	L	AREA		0
11422449	Ralla Kalava	13.64664	79.54194	H	STMI		0
11422450	Srinivasangaram	13.69243	79.50194	P	PPL	752	0
11422451	Kona Madugu	13.66984	79.53327	H	STMI		0
11422452	Srinivasapuram	13.67681	79.54554	P	PPL	752	0
11422453	Krishnapuram	13.67836	79.55419	P	PPL	752	0
11422454	Thodlamitta	13.67547	79.51512	P	PPL	752	0
11422455	Gollapalle	13.67075	79.52391	P	PPL	752	0
11422456	Peddanjimedu	13.67457	79.57994	P	PPL	752	0
11422457	Erpedu Railway Station	13.68731	79.57502	S	RSTN	752	0
11422458	Mallavaram	13.66249	79.55834	P	PPL	752	0
11422459	Guttivaripalli	13.65993	79.5421	P	PPL	752	0
11422460	Tummalaguntakhandrika	13.65754	79.55883	P	PPL	752	0
11422461	Lakshmakka	13.65209	79.56728	P	PPL	752	0
11422462	Chundi	13.65099	79.57099	P	PPL	752	0
11422463	Dharmapuramkhandrika	13.66665	79.55533	P	PPL	752	0
11422464	Isakatageli	13.66971	79.57258	P	PPL	752	0
11422465	Venkamanayanipalli	13.65739	79.50703	P	PPL	752	0
11422466	Timmagunta	13.65211	79.50216	P	PPL	752	0
11422467	Vedullacheruvu	13.65639	79.53638	P	PPL	752	0
11422468	Remgunta Railway Station	13.63586	79.50632	S	RSTN	752	0
11422469	Guravarajupalli	13.64085	79.52094	P	PPL	752	0
11422470	Kottapalaiyam	13.6222	79.52127	P	PPL	752	0
11422471	Yelamandiyam	13.61387	79.51442	P	PPL	752	0
11422472	Adudupalaiyam	13.61253	79.5329	P	PPL	752	0
11422473	Kurukalava	13.61397	79.53288	P	PPL	752	0
11422474	Krishnayyakalava	13.61291	79.5396	P	PPL	752	0
11422475	Jipalaiyam	13.61024	79.54357	P	PPL	752	0
11422476	Papanayudipeta	13.60842	79.55236	P	PPL	752	0
11422477	Marimanda	13.61145	79.55452	P	PPL	752	0
11422478	Vikrutamala	13.62056	79.56417	P	PPL	752	0
11422479	Govindavaram	13.62788	79.57824	P	PPL	752	0
11422480	Mangalapur	13.62446	79.58033	P	PPL	752	0
11422481	Gudimallam	13.60392	79.57599	P	PPL	752	0
11422482	Penumallam	13.60217	79.56404	P	PPL	752	0
11422483	Mittamudikhandrika	13.60515	79.57114	P	PPL	752	0
11422484	Penumallamkattubadipalem	13.59956	79.56354	P	PPL	752	0
11422485	Narlavarikhandrika	13.59985	79.55496	P	PPL	752	0
11422486	Pennagadam	13.60027	79.55284	P	PPL	752	0
11422487	Chennampalli	13.60033	79.54338	P	PPL	752	0
11422488	Kottakalava	13.60628	79.54095	P	PPL	752	0
11422489	Nallapalaiyam	13.60749	79.53522	P	PPL	752	0
11422490	Nillasanpeta	13.60213	79.52544	P	PPL	752	0
11422491	Pillapalaiyam	13.60911	79.51853	P	PPL	752	0
11422492	Tatayyakalava	13.61178	79.51722	P	PPL	752	0
11422493	Gazulmandiyam	13.59677	79.5122	P	PPL	752	0
11422494	Kalluru	13.59057	79.53769	P	PPL	752	0
11422495	Boditumu	13.58442	79.50207	P	PPL	752	0
11422496	Segareddiparreda	13.57981	79.50465	P	PPL	752	0
11422497	Allikasam	13.57666	79.51186	P	PPL	752	0
11422498	Vampeddupalli	13.57919	79.51317	P	PPL	752	0
11422499	Atturu	13.58361	79.52726	P	PPL	752	0
11422500	Ammavarugunta	13.57768	79.52885	P	PPL	752	0
11422501	Tummalcheruvu	13.57789	79.54524	P	PPL	752	0
11422502	Molagamudi	13.56834	79.51016	P	PPL	752	0
11422503	Vengalrajukhandrika	13.55573	79.51826	P	PPL	752	0
11422504	Kadirimangalem	13.55958	79.5213	P	PPL	752	0
11422505	Tattneri	13.56348	79.54301	P	PPL	752	0
11422506	Ramalingapuram	13.56462	79.55363	P	PPL	752	0
11422507	Patareddipalaiyam	13.55924	79.53962	P	PPL	752	0
11422508	Yanadiodutava	13.54214	79.56559	T	MT	752	0
11422509	Venkataperumaleazupuram	13.54054	79.51993	P	PPL	752	0
11422510	Gollapalli	13.54708	79.51948	P	PPL	752	0
11422511	Yamapuram	13.54176	79.50812	P	PPL	752	0
11422512	Tirumandiyam	13.53993	79.50225	P	PPL	752	0
11422513	Rajalakhandrika	13.53796	79.51231	P	PPL	752	0
11422514	Obulrawkhandika	13.53265	79.51216	P	PPL	752	0
11422515	Paparajukhandrika	13.535	79.52192	P	PPL	752	0
11422516	Berivadikhandrika	13.52753	79.5272	P	PPL	752	0
11422517	Narayanapuram	13.51147	79.50656	P	PPL	752	0
11422518	Ambara Kona	13.53075	79.58599	T	MT	752	0
11422519	Sadasivakona Gudi	13.53403	79.60399	S	TMPL	752	0
11422520	Sadasiya Kona	13.54203	79.60482	H	STM		0
11422521	Harichanchal Kalava	13.58196	79.62353	H	STM		0
11422522	Sadasivapuram Konda	13.51577	79.62695	T	MT	752	0
11422523	Nesanuru Konda	13.51123	79.66164	T	MT	752	0
11422524	Padavarada	13.54511	79.65516	T	MT	752	0
11422525	Tirthala Konda	13.57826	79.64954	T	MT	752	0
11422526	Dongala Madugu	13.64335	79.61172	H	STMI		0
11422527	Muikadu Konda	13.59509	79.66034	T	MT	752	0
11422528	Kandadu Konda	13.61974	79.65069	T	MT	752	0
11422529	Paiyavattamkhandrika	13.61241	79.58737	P	PPL	752	0
11422530	Settur	13.61612	79.58831	P	PPL	752	0
11422531	Kummarakhandrika	13.61864	79.58769	P	PPL	752	0
11422532	Kummarapalem	13.62056	79.58406	P	PPL	752	0
11422533	Munagalapalaiyam	13.62932	79.58402	P	PPL	752	0
11422534	Mahankalideviputturu	13.63443	79.59024	P	PPL	752	0
11422535	Madibaka	13.64208	79.59796	P	PPL	752	0
11422536	Kottavuru	13.64129	79.61961	P	PPL	752	0
11422537	Kandadu	13.64241	79.62708	P	PPL	752	0
11422538	Madhavamala	13.65213	79.58249	P	PPL	752	0
11422539	Kottavirapuram	13.65612	79.60561	P	PPL	752	0
11422540	Paravirapuram	13.66696	79.58706	P	PPL	752	0
11422541	Narasingipuram	13.65868	79.61796	P	PPL	752	0
11422542	Modugulapalaiyam	13.65755	79.61462	P	PPL	752	0
11422543	Kona Kalava	13.66364	79.63508	P	PPL	752	0
11422544	Ramapuram	13.6496	79.6337	P	PPL	752	0
11422545	Sarasavarikhandrika	13.65263	79.63437	P	PPL	752	0
11422546	Musalipedu	13.6567	79.64829	P	PPL	752	0
11422547	Chinnanjimedu	13.67457	79.5828	P	PPL	752	0
11422548	Venkatapuram	13.68664	79.58342	P	PPL	752	0
11422549	Sattupetu	13.68839	79.58535	P	PPL	752	0
11422550	Amanduru	13.69396	79.59576	P	PPL	752	0
11422551	Balakrishnapuram	13.69871	79.59569	P	PPL	752	0
11422552	Merlapakkam	13.70027	79.60692	P	PPL	752	0
11422553	Kobaka	13.67082	79.60118	P	PPL	752	0
11422554	Mannasamudram	13.68935	79.61841	P	PPL	752	0
11422555	Kodandaramapuram	13.6875	79.64459	P	PPL	752	0
11422556	Bandarupalli	13.67824	79.63724	P	PPL	752	0
11422557	Penneripalli	13.67267	79.65554	P	PPL	752	0
11422558	Narasimhapuram	13.69008	79.65335	P	PPL	752	0
11422559	Bokkasampalaiyam	13.70092	79.65554	P	PPL	752	0
11422560	Challapalaiyam	13.70774	79.64416	P	PPL	752	0
11422561	Pullareddikhandrika	13.70778	79.67624	P	PPL	752	0
11422562	Diguvavidhi	13.70461	79.65983	P	PPL	752	0
11422563	Tondamanadu	13.70559	79.66496	P	PPL	752	0
11422564	Eguvavidhi	13.70701	79.65871	P	PPL	752	0
11422565	Ramalingapuram	13.69565	79.66708	P	PPL	752	0
11422566	Achchimambapuram	13.70863	79.61123	P	PPL	752	0
11422568	Rajaganneri	13.72156	79.63675	P	PPL	752	0
11422569	Isakagunta	13.7197	79.64902	P	PPL	752	0
11422570	Chenopalli	13.72627	79.66208	P	PPL	752	0
11422571	Kavaganneri	13.72456	79.65185	P	PPL	752	0
11422572	Chindepalli	13.73219	79.61458	P	PPL	752	0
11422573	Nachchaneri	13.72792	79.59344	P	PPL	752	0
11422574	Nagampalli	13.72791	79.59788	P	PPL	752	0
11422575	Durgiperi	13.73336	79.59735	P	PPL	752	0
11422576	Krishnampalli	13.73878	79.59017	P	PPL	752	0
11422577	Sivagiripalli	13.74893	79.61849	P	PPL	752	0
11422578	Maddiledu	13.7439	79.62897	P	PPL	752	0
11422579	Uranduru	13.74497	79.66641	P	PPL	752	0
11422580	Kalahasti Railway Station	13.74371	79.68184	S	RSTN	752	0
11422581	Gollapalli	13.74472	79.71246	P	PPL	752	0
11422582	Uttaramkhandrika	13.74876	79.7222	P	PPL	752	0
11422583	Tottambedu	13.74288	79.72487	P	PPL	752	0
11422584	Chitakavandakhandrika	13.73938	79.71751	P	PPL	752	0
11422585	Timmabhupalapuram	13.72423	79.74832	P	PPL	752	0
11422586	Sivanathapalaiyam	13.72326	79.74343	P	PPL	752	0
11422587	Kanchalagama	13.72354	79.72993	P	PPL	752	0
11422588	Venkatapuram	13.71756	79.73463	P	PPL	752	0
11422589	Chukkalnidigallu	13.72804	79.68781	P	PPL	752	0
11422590	Anumapalem	13.71908	79.67791	P	PPL	752	0
11422591	Kailasagiri Paravatam	13.70194	79.71051	T	MT	752	0
11422592	Kottakhandrika	13.70571	79.72998	P	PPL	752	0
11422593	Edem	13.69754	79.69487	P	PPL	752	0
11422594	Polireddikhandrika	13.68985	79.69708	P	PPL	752	0
11422595	Abbabhotlapalli	13.68144	79.68253	P	PPL	752	0
11422596	Ramapuram	13.66827	79.69341	P	PPL	752	0
11422597	Pavanivarikhandrika	13.67557	79.74624	P	PPL	752	0
11422598	Pala Kalava	13.68465	79.73455	H	STMI		0
11422599	Pamba Kalava	13.68644	79.66217	H	STMI		0
11422600	Bairagikhandrika	13.66653	79.72825	P	PPL	752	0
11422601	Kavanur	13.66154	79.74888	P	PPL	752	0
11422602	Palamanu Dompa	13.64823	79.71051	T	MT	752	0
11422603	Karlapudi	13.64444	79.74293	P	PPL	752	0
11422604	Kotturu	13.62623	79.73502	P	PPL	752	0
11422605	Kusu Konda	13.62356	79.6998	T	MT	752	0
11422606	Batinaya Konda	13.61165	79.68181	T	MT	752	0
11422607	Marrigunta	13.60891	79.73288	P	PPL	752	0
11422608	Ragigunta	13.61086	79.73671	P	PPL	752	0
11422609	Perindesam	13.60254	79.7324	P	PPL	752	0
11422610	Adavaram	13.58438	79.68866	P	PPL	752	0
11422611	Anumutu Dompa	13.5794	79.71925	T	MT	752	0
11422612	Matham	13.57911	79.7446	P	PPL	752	0
11422613	Rajulakhandrika	13.56713	79.74916	P	PPL	752	0
11422614	Kalatturu	13.53682	79.72714	P	PPL	752	0
11422615	Mummusamudram	13.53588	79.72217	P	PPL	752	0
11422616	Palapalem	13.52676	79.70807	P	PPL	752	0
11422617	Kumaravenkatabhupalapuram	13.53238	79.73838	P	PPL	752	0
11422618	Singa Tirtham Kona	13.54248	79.73004	H	STMI		0
11422619	Siddamanayudikhandrika	13.50592	79.70925	P	PPL	752	0
11422620	Bojjayyakhandrika	13.50618	79.72189	P	PPL	752	0
11422621	Pattaravipalli	13.51449	79.73025	P	PPL	752	0
11422622	Kottaravipalli	13.51598	79.73384	P	PPL	752	0
11422623	Nayudugunta	13.51641	79.73703	P	PPL	752	0
11422624	Agraharam	13.5245	79.74233	S	MFG	752	0
11422625	Vagatturu	13.50398	79.74319	P	PPL	752	0
11422626	Voddekhandrika	13.50281	79.72823	P	PPL	752	0
11422627	Kotakhandrika	13.50317	79.7162	P	PPL	752	0
11422628	Yerpet	13.71783	79.56507	T	MT	752	0
11422629	Pudi	13.55236	79.50945	P	PPL	752	0
11422630	Alamelumangapuram	13.50112	79.5248	P	PPL	752	0
11422631	Kamakshikone	13.50321	79.74017	H	STMI		0
